customer_id,transaction_date,amount
611,2024-07-26,9.99
611,2024-08-22,9.99
611,2024-09-22,9.99
611,2024-10-18,9.99
611,2024-11-18,9.99
611,2024-12-21,9.99
611,2025-01-16,9.99
611,2025-02-13,9.99
611,2025-03-14,9.99
611,2025-04-14,9.99
611,2025-05-17,9.99
611,2025-06-19,9.99
611,2025-07-16,9.99
611,2025-08-15,9.99
611,2025-09-06,9.99
611,2025-10-02,9.99
611,2025-10-29,9.99
611,2025-12-01,9.99
611,2025-12-24,9.99
612,2023-02-23,956.51
613,2023-07-23,9.99
613,2023-08-26,9.99
613,2023-09-20,9.99
614,2023-05-05,9.99
614,2023-06-03,9.99
614,2023-06-27,9.99
614,2023-07-27,9.99
614,2023-08-24,9.99
614,2023-09-26,9.99
614,2023-10-22,9.99
614,2023-11-25,9.99
614,2023-12-23,9.99
614,2024-01-23,9.99
614,2024-02-20,9.99
614,2024-03-23,9.99
614,2024-04-17,9.99
614,2024-05-17,9.99
614,2024-06-21,9.99
614,2024-07-14,9.99
614,2024-08-17,9.99
614,2024-09-12,9.99
614,2024-10-13,9.99
614,2024-11-14,9.99
614,2024-12-10,9.99
615,2023-02-10,9.99
615,2023-03-14,9.99
615,2023-04-14,9.99
615,2023-05-13,9.99
615,2023-06-11,9.99
615,2023-07-06,9.99
615,2023-08-07,9.99
615,2023-09-04,9.99
616,2023-04-21,32.75
616,2023-05-21,24.58
616,2023-06-18,36.93
616,2023-07-13,41.39
616,2023-08-17,26.52
616,2023-09-16,32.64
616,2023-10-11,24.31
616,2023-11-09,36.69
616,2023-12-09,31.49
616,2024-01-07,25.89
616,2024-02-10,37.78
616,2024-03-07,28.87
616,2024-04-04,41.95
616,2024-05-03,33.74
616,2024-06-01,21.78
616,2024-06-30,25.67
616,2024-07-28,37.18
616,2024-08-22,39.01
616,2024-09-22,27.89
616,2024-10-19,29.31
616,2024-11-17,18.5
616,2024-12-19,28.55
616,2025-01-17,26.12
616,2025-02-17,30.68
616,2025-03-16,36.15
616,2025-04-16,31.23
616,2025-05-12,30.12
616,2025-06-12,26.6
616,2025-07-08,24.16
616,2025-08-03,26.64
616,2025-09-01,35.47
616,2025-09-30,30.3
616,2025-10-30,23.26
616,2025-12-02,32.65
617,2025-02-01,9.99
617,2025-02-28,9.99
617,2025-03-31,9.99
617,2025-05-01,9.99
617,2025-05-27,9.99
617,2025-06-23,9.99
617,2025-07-29,9.99
617,2025-08-30,9.99
617,2025-10-01,9.99
617,2025-10-28,9.99
617,2025-11-30,9.99
617,2025-12-30,9.99
618,2025-04-28,9.99
618,2025-05-28,9.99
618,2025-06-25,9.99
618,2025-07-20,9.99
619,2023-04-07,30.6
619,2023-05-06,31.51
619,2023-06-06,25.61
619,2023-07-03,28.73
619,2023-07-31,42.92
619,2023-08-30,25.74
619,2023-09-25,37.55
619,2023-10-26,22.8
619,2023-11-28,38.72
619,2024-01-01,33.92
619,2024-01-29,34.04
619,2024-03-02,28.52
619,2024-04-01,31.04
619,2024-04-28,35.21
619,2024-05-30,31.78
619,2024-06-30,29.29
619,2024-08-02,27.42
619,2024-09-01,24.2
619,2024-10-01,37.16
619,2024-11-01,25.06
619,2024-12-01,29.87
619,2024-12-27,25.01
619,2025-01-22,33.03
620,2025-06-17,9.99
620,2025-07-18,9.99
620,2025-08-19,9.99
620,2025-09-19,9.99
621,2023-12-26,24.92
621,2024-01-25,32.85
621,2024-02-25,38.24
621,2024-03-22,34.16
621,2024-04-20,31.47
621,2024-05-21,22.61
621,2024-06-21,27.67
621,2024-07-19,15.08
621,2024-08-19,27.84
621,2024-09-11,26.79
621,2024-10-11,19.45
621,2024-11-09,38.87
621,2024-12-12,35.19
621,2025-01-14,31.86
621,2025-02-07,29.56
621,2025-03-02,39.48
621,2025-03-26,23.69
622,2025-06-20,25.71
623,2023-10-07,1177.0
624,2024-10-26,9.99
624,2024-11-24,9.99
625,2023-04-04,9.99
625,2023-05-04,9.99
625,2023-06-02,9.99
625,2023-07-04,9.99
625,2023-07-31,9.99
625,2023-09-01,9.99
626,2024-10-31,1440.84
626,2025-11-02,1051.59
627,2023-02-28,30.56
627,2023-03-28,31.44
627,2023-04-26,31.61
627,2023-05-29,34.39
627,2023-06-25,36.72
627,2023-07-26,29.95
628,2024-09-26,40.26
628,2024-10-23,29.86
628,2024-11-23,21.55
628,2024-12-23,39.16
628,2025-01-16,25.21
628,2025-02-12,23.15
628,2025-03-11,30.55
628,2025-04-09,33.44
628,2025-05-07,33.68
628,2025-06-07,26.85
628,2025-07-06,32.38
628,2025-08-04,33.47
628,2025-09-01,32.91
628,2025-10-04,30.58
628,2025-11-03,26.41
628,2025-11-26,30.52
628,2025-12-28,29.93
629,2025-12-10,9.99
630,2025-10-23,9.99
630,2025-11-18,9.99
630,2025-12-16,9.99
631,2024-08-25,9.99
631,2024-09-23,9.99
631,2024-10-24,9.99
631,2024-11-25,9.99
631,2024-12-19,9.99
631,2025-01-17,9.99
631,2025-02-17,9.99
631,2025-03-22,9.99
631,2025-04-25,9.99
631,2025-05-24,9.99
631,2025-06-23,9.99
631,2025-07-23,9.99
631,2025-08-20,9.99
632,2024-11-14,9.99
632,2024-12-13,9.99
632,2025-01-09,9.99
632,2025-02-15,9.99
632,2025-03-14,9.99
632,2025-04-11,9.99
632,2025-05-13,9.99
632,2025-06-14,9.99
632,2025-07-15,9.99
632,2025-08-15,9.99
632,2025-09-15,9.99
632,2025-10-18,9.99
632,2025-11-14,9.99
632,2025-12-11,9.99
633,2024-06-18,9.99
633,2024-07-17,9.99
633,2024-08-18,9.99
633,2024-09-17,9.99
633,2024-10-16,9.99
633,2024-11-14,9.99
634,2025-04-15,9.99
634,2025-05-17,9.99
634,2025-06-17,9.99
634,2025-07-17,9.99
634,2025-08-15,9.99
634,2025-09-16,9.99
634,2025-10-14,9.99
634,2025-11-10,9.99
634,2025-12-10,9.99
635,2024-10-04,9.99
635,2024-11-07,9.99
635,2024-12-03,9.99
635,2025-01-05,9.99
635,2025-02-01,9.99
635,2025-03-01,9.99
635,2025-04-02,9.99
635,2025-05-03,9.99
635,2025-05-29,9.99
635,2025-06-25,9.99
635,2025-07-25,9.99
635,2025-08-25,9.99
635,2025-09-23,9.99
635,2025-10-23,9.99
635,2025-11-20,9.99
635,2025-12-23,9.99
636,2023-08-21,9.99
637,2024-06-05,9.99
637,2024-07-07,9.99
637,2024-08-06,9.99
637,2024-09-04,9.99
637,2024-09-30,9.99
637,2024-11-03,9.99
637,2024-12-03,9.99
637,2024-12-29,9.99
637,2025-01-29,9.99
637,2025-02-28,9.99
637,2025-03-30,9.99
637,2025-05-02,9.99
637,2025-06-01,9.99
637,2025-06-28,9.99
637,2025-07-25,9.99
637,2025-08-25,9.99
637,2025-09-23,9.99
637,2025-10-22,9.99
637,2025-11-22,9.99
637,2025-12-19,9.99
638,2023-12-12,9.99
638,2024-01-14,9.99
638,2024-02-13,9.99
639,2025-12-07,9.99
640,2024-06-28,9.99
640,2024-07-29,9.99
640,2024-08-26,9.99
640,2024-09-26,9.99
641,2025-03-02,9.99
642,2023-09-08,9.99
642,2023-09-29,9.99
642,2023-10-29,9.99
642,2023-11-27,9.99
642,2023-12-26,9.99
642,2024-01-26,9.99
642,2024-02-21,9.99
642,2024-03-20,9.99
642,2024-04-16,9.99
642,2024-05-14,9.99
642,2024-06-10,9.99
642,2024-07-15,9.99
642,2024-08-12,9.99
642,2024-09-11,9.99
642,2024-10-10,9.99
642,2024-11-11,9.99
642,2024-12-08,9.99
642,2024-12-31,9.99
642,2025-02-02,9.99
642,2025-03-01,9.99
642,2025-04-03,9.99
643,2023-02-15,30.64
643,2023-03-19,28.18
643,2023-04-20,28.62
643,2023-05-18,20.3
643,2023-06-22,23.6
643,2023-07-21,31.23
643,2023-08-18,41.12
643,2023-09-20,28.88
643,2023-10-16,35.15
643,2023-11-17,34.17
643,2023-12-16,16.66
644,2023-08-02,9.99
644,2023-09-01,9.99
644,2023-09-30,9.99
644,2023-10-27,9.99
644,2023-11-25,9.99
644,2023-12-25,9.99
644,2024-01-25,9.99
645,2023-08-27,22.9
645,2023-09-30,33.94
645,2023-10-31,25.14
645,2023-11-28,31.29
645,2023-12-27,25.82
645,2024-01-23,30.94
645,2024-02-27,26.0
645,2024-03-24,34.91
645,2024-04-23,32.95
645,2024-05-25,23.46
645,2024-06-19,36.47
645,2024-07-22,29.38
645,2024-08-17,30.3
645,2024-09-18,17.91
645,2024-10-18,38.42
645,2024-11-15,30.67
645,2024-12-13,29.81
646,2025-12-16,27.11
647,2023-12-15,33.53
647,2024-01-14,33.09
647,2024-02-16,38.38
647,2024-03-13,21.26
647,2024-04-12,38.45
647,2024-05-09,34.81
647,2024-06-11,30.14
647,2024-07-07,30.86
647,2024-08-03,32.02
647,2024-09-05,31.91
647,2024-10-01,29.84
647,2024-11-03,34.54
647,2024-12-05,27.12
647,2025-01-03,29.87
647,2025-01-29,25.2
647,2025-02-26,29.22
647,2025-03-27,33.21
647,2025-04-23,31.43
647,2025-05-26,30.18
647,2025-06-27,35.79
647,2025-07-24,36.67
647,2025-08-25,34.86
647,2025-09-25,28.85
647,2025-10-24,28.15
647,2025-11-24,27.08
647,2025-12-25,32.0
648,2023-04-15,9.99
648,2023-05-13,9.99
648,2023-06-10,9.99
648,2023-07-12,9.99
648,2023-08-12,9.99
648,2023-09-10,9.99
648,2023-10-07,9.99
648,2023-11-06,9.99
648,2023-12-03,9.99
648,2024-01-02,9.99
648,2024-02-04,9.99
648,2024-02-27,9.99
648,2024-04-01,9.99
649,2025-04-11,9.99
649,2025-05-10,9.99
649,2025-06-07,9.99
649,2025-07-06,9.99
649,2025-08-01,9.99
649,2025-09-03,9.99
649,2025-10-07,9.99
649,2025-11-10,9.99
649,2025-12-07,9.99
650,2023-02-18,37.59
650,2023-03-14,31.27
650,2023-04-17,26.47
650,2023-05-12,36.25
650,2023-06-13,31.19
650,2023-07-11,32.88
650,2023-08-09,30.59
650,2023-09-06,30.06
651,2023-12-02,1301.85
651,2024-12-02,920.18
652,2025-11-17,1295.06
653,2025-03-15,9.99
654,2023-01-07,26.21
654,2023-02-03,32.41
654,2023-03-10,32.79
655,2024-09-15,30.81
655,2024-10-16,22.85
655,2024-11-18,29.69
655,2024-12-11,28.28
655,2025-01-14,27.76
655,2025-02-11,26.23
656,2024-12-20,27.06
656,2025-01-17,37.9
656,2025-02-19,31.78
656,2025-03-18,32.11
656,2025-04-19,23.73
656,2025-05-14,31.97
656,2025-06-16,29.33
656,2025-07-15,25.14
656,2025-08-17,29.75
656,2025-09-14,36.98
656,2025-10-14,27.42
656,2025-11-13,36.22
656,2025-12-14,23.18
657,2023-10-28,9.99
657,2023-11-28,9.99
657,2023-12-27,9.99
657,2024-01-24,9.99
657,2024-02-26,9.99
657,2024-03-28,9.99
657,2024-04-24,9.99
657,2024-05-28,9.99
657,2024-06-29,9.99
657,2024-07-25,9.99
657,2024-08-22,9.99
657,2024-09-16,9.99
657,2024-10-18,9.99
657,2024-11-11,9.99
657,2024-12-13,9.99
657,2025-01-13,9.99
657,2025-02-06,9.99
657,2025-03-09,9.99
657,2025-04-05,9.99
657,2025-05-08,9.99
657,2025-06-09,9.99
657,2025-07-03,9.99
657,2025-08-05,9.99
657,2025-09-04,9.99
657,2025-10-08,9.99
657,2025-11-04,9.99
657,2025-12-06,9.99
658,2024-10-01,9.99
659,2023-02-26,9.99
659,2023-03-29,9.99
660,2024-12-26,9.99
660,2025-01-25,9.99
660,2025-02-23,9.99
660,2025-03-24,9.99
660,2025-04-20,9.99
660,2025-05-19,9.99
660,2025-06-17,9.99
660,2025-07-17,9.99
660,2025-08-15,9.99
660,2025-09-10,9.99
660,2025-10-07,9.99
660,2025-11-05,9.99
660,2025-12-04,9.99
661,2024-06-09,31.1
661,2024-07-04,28.29
661,2024-08-05,39.64
661,2024-09-03,27.58
661,2024-10-08,26.15
662,2024-04-20,370.61
662,2025-04-18,1290.07
663,2023-01-26,30.62
664,2023-03-20,9.99
664,2023-04-17,9.99
664,2023-05-17,9.99
664,2023-06-13,9.99
664,2023-07-09,9.99
664,2023-08-07,9.99
664,2023-09-07,9.99
664,2023-10-08,9.99
664,2023-11-04,9.99
664,2023-12-04,9.99
664,2024-01-04,9.99
664,2024-02-04,9.99
664,2024-03-07,9.99
664,2024-04-09,9.99
665,2023-12-30,26.97
665,2024-02-04,32.86
665,2024-02-28,21.68
665,2024-03-29,19.43
665,2024-05-01,24.54
665,2024-05-30,39.36
665,2024-06-28,37.63
665,2024-07-25,31.7
665,2024-08-23,31.35
665,2024-09-24,32.99
665,2024-10-24,31.37
665,2024-11-24,27.81
665,2024-12-25,29.11
665,2025-01-21,30.68
665,2025-02-15,27.52
665,2025-03-16,26.76
665,2025-04-12,27.98
665,2025-05-10,40.6
665,2025-06-10,28.04
665,2025-07-12,27.5
665,2025-08-11,34.41
665,2025-09-06,41.58
665,2025-10-06,16.93
665,2025-11-02,28.08
665,2025-12-05,28.29
666,2024-10-26,9.99
666,2024-11-25,9.99
666,2024-12-25,9.99
666,2025-01-22,9.99
666,2025-02-20,9.99
666,2025-03-21,9.99
667,2024-06-08,28.5
667,2024-07-12,31.36
667,2024-08-14,27.79
667,2024-09-12,28.52
667,2024-10-14,33.96
667,2024-11-14,31.92
667,2024-12-11,28.65
667,2025-01-14,31.46
667,2025-02-12,26.82
667,2025-03-10,32.94
667,2025-04-06,43.48
667,2025-05-08,20.79
667,2025-06-09,25.55
667,2025-07-04,32.1
667,2025-08-02,30.79
667,2025-09-01,29.62
667,2025-09-26,30.08
667,2025-10-30,27.37
667,2025-11-24,42.69
667,2025-12-26,30.9
668,2024-11-28,35.26
668,2024-12-29,22.85
668,2025-01-30,30.69
668,2025-03-06,26.3
668,2025-04-04,25.83
668,2025-04-30,30.19
668,2025-05-27,31.17
668,2025-06-23,26.38
669,2025-06-02,9.99
669,2025-06-30,9.99
669,2025-07-28,9.99
669,2025-08-23,9.99
669,2025-09-25,9.99
669,2025-10-21,9.99
669,2025-11-21,9.99
669,2025-12-24,9.99
670,2025-10-29,9.99
670,2025-11-25,9.99
670,2025-12-24,9.99
671,2025-10-24,9.99
671,2025-11-20,9.99
671,2025-12-15,9.99
672,2025-07-09,9.99
672,2025-08-03,9.99
672,2025-08-29,9.99
672,2025-10-01,9.99
672,2025-10-26,9.99
672,2025-11-24,9.99
672,2025-12-25,9.99
673,2025-01-17,32.95
673,2025-02-18,30.06
673,2025-03-19,36.66
673,2025-04-17,27.8
673,2025-05-17,36.58
673,2025-06-18,26.75
673,2025-07-15,20.84
673,2025-08-13,24.84
673,2025-09-11,35.3
673,2025-10-10,29.55
673,2025-11-11,29.62
673,2025-12-06,42.09
674,2023-12-29,9.99
675,2025-03-15,9.99
675,2025-04-18,9.99
675,2025-05-15,9.99
675,2025-06-17,9.99
675,2025-07-14,9.99
675,2025-08-17,9.99
675,2025-09-14,9.99
675,2025-10-18,9.99
675,2025-11-11,9.99
675,2025-12-09,9.99
676,2025-01-09,9.99
676,2025-02-06,9.99
676,2025-03-09,9.99
676,2025-04-06,9.99
676,2025-05-05,9.99
676,2025-06-08,9.99
676,2025-07-02,9.99
676,2025-07-28,9.99
676,2025-08-30,9.99
676,2025-09-29,9.99
676,2025-10-25,9.99
676,2025-11-26,9.99
676,2025-12-26,9.99
677,2025-11-06,29.47
677,2025-11-27,31.67
677,2025-12-28,35.98
678,2024-04-29,9.99
678,2024-05-30,9.99
678,2024-07-01,9.99
678,2024-07-29,9.99
678,2024-08-27,9.99
678,2024-09-25,9.99
678,2024-10-26,9.99
678,2024-11-23,9.99
678,2024-12-26,9.99
678,2025-01-24,9.99
678,2025-02-27,9.99
678,2025-03-29,9.99
678,2025-04-30,9.99
678,2025-05-29,9.99
678,2025-06-27,9.99
678,2025-08-02,9.99
678,2025-08-31,9.99
678,2025-09-29,9.99
678,2025-10-25,9.99
678,2025-11-23,9.99
678,2025-12-25,9.99
679,2023-01-28,9.99
679,2023-02-24,9.99
679,2023-03-28,9.99
679,2023-04-24,9.99
679,2023-05-23,9.99
679,2023-06-24,9.99
679,2023-07-24,9.99
679,2023-08-20,9.99
679,2023-09-21,9.99
679,2023-10-21,9.99
679,2023-11-20,9.99
679,2023-12-16,9.99
679,2024-01-17,9.99
680,2024-12-13,33.56
680,2025-01-15,26.94
680,2025-02-12,27.65
680,2025-03-08,32.95
680,2025-04-07,31.15
680,2025-05-04,27.26
680,2025-05-31,32.31
680,2025-06-26,26.27
680,2025-07-29,39.84
680,2025-08-24,29.68
680,2025-09-25,26.45
680,2025-10-27,37.37
680,2025-11-20,38.83
681,2025-11-30,9.99
681,2025-12-27,9.99
682,2023-03-27,9.99
682,2023-04-25,9.99
682,2023-05-28,9.99
683,2023-05-06,33.1
683,2023-06-04,31.42
683,2023-07-01,33.97
683,2023-08-02,37.76
683,2023-08-31,33.99
683,2023-09-26,31.17
683,2023-10-21,38.64
683,2023-11-21,31.27
683,2023-12-21,25.49
683,2024-01-21,27.6
683,2024-02-13,39.08
683,2024-03-12,27.43
683,2024-04-15,31.29
684,2025-03-22,9.99
684,2025-04-20,9.99
684,2025-05-22,9.99
684,2025-06-19,9.99
684,2025-07-20,9.99
684,2025-08-27,9.99
684,2025-09-24,9.99
684,2025-10-25,9.99
684,2025-11-25,9.99
684,2025-12-23,9.99
685,2024-06-20,38.75
685,2024-07-18,23.68
685,2024-08-19,26.88
685,2024-09-16,34.06
685,2024-10-15,34.73
685,2024-11-10,25.53
685,2024-12-04,29.96
685,2025-01-01,19.66
685,2025-02-02,33.26
685,2025-03-08,22.34
685,2025-04-11,24.76
685,2025-05-13,28.7
685,2025-06-14,27.58
685,2025-07-13,31.4
685,2025-08-09,26.83
685,2025-09-08,20.08
685,2025-10-11,30.51
685,2025-11-07,29.16
686,2023-05-26,9.99
686,2023-06-21,9.99
686,2023-07-19,9.99
686,2023-08-22,9.99
686,2023-09-19,9.99
686,2023-10-17,9.99
686,2023-11-15,9.99
686,2023-12-11,9.99
686,2024-01-03,9.99
687,2023-01-23,9.99
688,2023-03-08,9.99
688,2023-04-01,9.99
688,2023-05-02,9.99
689,2023-08-23,28.05
689,2023-09-18,34.78
689,2023-10-15,27.92
689,2023-11-19,36.67
689,2023-12-18,26.55
689,2024-01-17,22.14
689,2024-02-15,30.21
689,2024-03-12,27.57
689,2024-04-10,29.1
689,2024-05-11,34.47
689,2024-06-11,23.85
689,2024-07-15,18.26
689,2024-08-14,33.36
689,2024-09-17,29.99
689,2024-10-18,31.77
689,2024-11-16,20.81
689,2024-12-17,30.79
690,2023-04-19,9.99
690,2023-05-19,9.99
690,2023-06-19,9.99
690,2023-07-17,9.99
690,2023-08-16,9.99
690,2023-09-16,9.99
690,2023-10-16,9.99
690,2023-11-08,9.99
690,2023-12-11,9.99
690,2024-01-06,9.99
690,2024-02-09,9.99
690,2024-03-08,9.99
690,2024-04-11,9.99
690,2024-05-09,9.99
690,2024-06-08,9.99
691,2023-04-23,9.99
691,2023-05-21,9.99
691,2023-06-20,9.99
691,2023-07-18,9.99
691,2023-08-12,9.99
691,2023-09-10,9.99
691,2023-10-09,9.99
691,2023-11-11,9.99
691,2023-12-10,9.99
691,2024-01-06,9.99
691,2024-02-08,9.99
691,2024-03-13,9.99
691,2024-04-07,9.99
691,2024-05-05,9.99
691,2024-06-07,9.99
691,2024-07-09,9.99
691,2024-08-11,9.99
691,2024-09-12,9.99
691,2024-10-09,9.99
691,2024-11-10,9.99
691,2024-12-05,9.99
691,2025-01-07,9.99
691,2025-02-05,9.99
691,2025-03-10,9.99
691,2025-04-08,9.99
691,2025-05-05,9.99
691,2025-06-03,9.99
691,2025-07-03,9.99
691,2025-07-29,9.99
692,2023-08-17,9.99
692,2023-09-14,9.99
692,2023-10-12,9.99
692,2023-11-14,9.99
692,2023-12-08,9.99
692,2024-01-06,9.99
692,2024-02-06,9.99
692,2024-03-08,9.99
692,2024-04-06,9.99
692,2024-05-01,9.99
692,2024-06-03,9.99
692,2024-07-06,9.99
692,2024-08-04,9.99
692,2024-08-29,9.99
692,2024-09-29,9.99
692,2024-10-27,9.99
692,2024-11-21,9.99
692,2024-12-28,9.99
692,2025-01-26,9.99
692,2025-02-26,9.99
692,2025-03-24,9.99
692,2025-04-25,9.99
692,2025-05-26,9.99
692,2025-06-19,9.99
692,2025-07-20,9.99
692,2025-08-21,9.99
692,2025-09-18,9.99
692,2025-10-20,9.99
692,2025-11-17,9.99
692,2025-12-16,9.99
693,2023-04-23,9.99
693,2023-05-18,9.99
693,2023-06-18,9.99
693,2023-07-18,9.99
693,2023-08-21,9.99
693,2023-09-19,9.99
694,2023-02-03,27.81
694,2023-03-06,41.35
694,2023-04-06,35.17
694,2023-05-07,30.41
694,2023-06-02,31.73
694,2023-07-06,23.98
694,2023-08-08,25.95
694,2023-09-04,23.02
694,2023-10-05,28.68
694,2023-11-01,25.0
694,2023-11-29,31.27
694,2023-12-29,30.39
694,2024-01-24,26.25
694,2024-02-22,37.99
694,2024-03-25,28.5
694,2024-04-29,31.04
694,2024-05-28,26.34
694,2024-06-27,21.07
694,2024-07-29,25.52
694,2024-08-28,24.58
694,2024-09-28,31.75
695,2024-09-14,842.08
695,2025-09-10,1272.04
696,2025-01-17,36.47
696,2025-02-16,41.43
696,2025-03-16,38.91
696,2025-04-16,32.93
696,2025-05-11,24.18
696,2025-06-13,28.72
696,2025-07-11,23.66
696,2025-08-07,30.56
696,2025-09-05,36.53
697,2024-08-15,9.99
697,2024-09-13,9.99
697,2024-10-18,9.99
697,2024-11-18,9.99
697,2024-12-11,9.99
697,2025-01-09,9.99
697,2025-02-05,9.99
697,2025-03-04,9.99
697,2025-04-02,9.99
697,2025-05-09,9.99
697,2025-06-09,9.99
697,2025-07-08,9.99
697,2025-08-09,9.99
697,2025-09-03,9.99
697,2025-10-02,9.99
697,2025-10-29,9.99
697,2025-12-01,9.99
697,2025-12-31,9.99
698,2024-02-28,9.99
698,2024-03-29,9.99
698,2024-04-28,9.99
698,2024-05-31,9.99
698,2024-06-28,9.99
698,2024-07-30,9.99
698,2024-09-02,9.99
698,2024-10-01,9.99
698,2024-10-30,9.99
698,2024-11-25,9.99
698,2024-12-27,9.99
698,2025-01-23,9.99
698,2025-02-22,9.99
698,2025-03-24,9.99
698,2025-04-22,9.99
698,2025-05-19,9.99
698,2025-06-20,9.99
699,2024-09-02,32.5
699,2024-10-02,30.82
699,2024-11-02,37.1
699,2024-11-26,24.89
699,2024-12-26,20.97
699,2025-01-26,30.4
699,2025-02-23,31.15
699,2025-03-26,36.22
699,2025-04-24,37.55
699,2025-05-21,24.23
699,2025-06-17,32.71
699,2025-07-14,25.43
699,2025-08-16,33.88
699,2025-09-13,28.95
699,2025-10-14,30.51
699,2025-11-07,27.58
699,2025-12-05,29.86
700,2024-11-20,1348.46
700,2025-11-23,1163.8
701,2023-11-10,9.99
701,2023-12-11,9.99
701,2024-01-14,9.99
701,2024-02-08,9.99
701,2024-03-16,9.99
701,2024-04-11,9.99
701,2024-05-11,9.99
701,2024-06-07,9.99
701,2024-07-06,9.99
701,2024-08-02,9.99
701,2024-09-02,9.99
701,2024-10-02,9.99
701,2024-11-01,9.99
701,2024-12-01,9.99
701,2024-12-29,9.99
701,2025-01-31,9.99
702,2025-05-25,9.99
702,2025-06-21,9.99
702,2025-07-22,9.99
702,2025-08-22,9.99
702,2025-09-15,9.99
702,2025-10-10,9.99
702,2025-11-10,9.99
702,2025-12-10,9.99
703,2024-10-23,9.99
703,2024-11-16,9.99
704,2023-10-04,9.99
704,2023-11-05,9.99
704,2023-11-29,9.99
704,2024-01-01,9.99
704,2024-01-27,9.99
704,2024-02-25,9.99
704,2024-03-16,9.99
704,2024-04-17,9.99
704,2024-05-12,9.99
704,2024-06-14,9.99
704,2024-07-11,9.99
704,2024-08-13,9.99
704,2024-09-08,9.99
704,2024-10-07,9.99
704,2024-11-08,9.99
704,2024-12-10,9.99
704,2025-01-11,9.99
704,2025-02-09,9.99
704,2025-03-11,9.99
704,2025-04-09,9.99
704,2025-05-12,9.99
705,2024-09-14,9.99
705,2024-10-13,9.99
705,2024-11-13,9.99
705,2024-12-16,9.99
705,2025-01-11,9.99
705,2025-02-12,9.99
705,2025-03-17,9.99
705,2025-04-22,9.99
705,2025-05-13,9.99
705,2025-06-14,9.99
705,2025-07-09,9.99
705,2025-08-12,9.99
705,2025-09-08,9.99
706,2024-05-29,697.81
706,2025-05-28,1135.72
707,2025-04-23,9.99
707,2025-05-25,9.99
707,2025-06-22,9.99
707,2025-07-26,9.99
707,2025-08-19,9.99
708,2023-12-17,9.99
708,2024-01-15,9.99
708,2024-02-14,9.99
709,2025-04-04,9.99
709,2025-05-04,9.99
709,2025-06-02,9.99
709,2025-06-29,9.99
710,2025-01-27,1483.26
711,2025-06-16,9.99
711,2025-07-19,9.99
711,2025-08-20,9.99
711,2025-09-16,9.99
711,2025-10-23,9.99
711,2025-11-25,9.99
711,2025-12-22,9.99
712,2023-09-02,9.99
712,2023-09-30,9.99
712,2023-10-27,9.99
712,2023-11-24,9.99
712,2023-12-21,9.99
712,2024-01-20,9.99
712,2024-02-20,9.99
712,2024-03-19,9.99
712,2024-04-17,9.99
712,2024-05-15,9.99
712,2024-06-15,9.99
712,2024-07-16,9.99
712,2024-08-14,9.99
712,2024-09-18,9.99
712,2024-10-20,9.99
712,2024-11-15,9.99
712,2024-12-16,9.99
712,2025-01-15,9.99
712,2025-02-17,9.99
712,2025-03-18,9.99
712,2025-04-19,9.99
712,2025-05-17,9.99
712,2025-06-16,9.99
712,2025-07-16,9.99
712,2025-08-12,9.99
712,2025-09-15,9.99
712,2025-10-18,9.99
712,2025-11-11,9.99
712,2025-12-10,9.99
713,2024-06-25,9.99
713,2024-07-27,9.99
713,2024-08-21,9.99
713,2024-09-21,9.99
713,2024-10-17,9.99
713,2024-11-17,9.99
713,2024-12-15,9.99
713,2025-01-15,9.99
713,2025-02-16,9.99
713,2025-03-16,9.99
713,2025-04-16,9.99
713,2025-05-22,9.99
713,2025-06-17,9.99
713,2025-07-21,9.99
713,2025-08-12,9.99
713,2025-09-12,9.99
713,2025-10-09,9.99
713,2025-11-07,9.99
713,2025-12-03,9.99
714,2025-11-30,9.99
714,2025-12-25,9.99
715,2023-08-19,20.59
715,2023-09-17,28.01
715,2023-10-20,39.35
715,2023-11-16,35.87
715,2023-12-17,33.02
715,2024-01-14,30.47
716,2024-07-02,9.99
717,2025-07-07,9.99
717,2025-08-08,9.99
717,2025-09-05,9.99
718,2023-01-06,36.86
718,2023-02-01,36.26
718,2023-03-06,30.55
718,2023-04-03,27.11
718,2023-05-04,20.62
718,2023-05-31,28.83
718,2023-07-03,23.39
718,2023-08-04,30.96
718,2023-08-31,23.32
718,2023-10-04,31.8
718,2023-11-01,25.25
718,2023-12-07,27.55
718,2024-01-05,19.42
718,2024-02-05,28.21
718,2024-03-05,22.42
718,2024-04-04,29.65
718,2024-05-05,27.0
718,2024-06-06,21.85
719,2024-04-10,9.99
719,2024-05-18,9.99
719,2024-06-17,9.99
719,2024-07-15,9.99
719,2024-08-13,9.99
719,2024-09-11,9.99
719,2024-10-11,9.99
719,2024-11-11,9.99
719,2024-12-11,9.99
719,2025-01-06,9.99
719,2025-02-01,9.99
719,2025-03-06,9.99
719,2025-04-05,9.99
719,2025-05-06,9.99
719,2025-06-07,9.99
719,2025-07-05,9.99
719,2025-08-02,9.99
719,2025-09-01,9.99
719,2025-09-30,9.99
719,2025-11-01,9.99
719,2025-12-06,9.99
720,2023-03-15,9.99
720,2023-04-08,9.99
720,2023-05-09,9.99
720,2023-06-08,9.99
720,2023-07-08,9.99
720,2023-08-04,9.99
720,2023-09-03,9.99
720,2023-10-04,9.99
720,2023-11-01,9.99
